	SRR7359524	SRR7359523	SRR7359522	SRR7359521	SRR7359528	SRR7359527	SRR7359526	SRR7359525
peak_101688	0	0	0	0	0	0	0	0.659955311222994
peak_101689	0	0	0	0	0	0	0	0.659955311222994
peak_10169	0	0	0	0	0	0.776145176973932	0	0
peak_101690	0	0	0	0	0	0	0.717594443942245	0
peak_101691	0	0	0	0	0	0	0.717594443942245	0
peak_101692	0	0	0	0	0	0	0	0.659955311222994
peak_101693	0	0	0	0	0	0.776145176973932	0	0
peak_101694	0	0	0	0	0	0.776145176973932	0	0
peak_101695	0	0	0	0	0	0	0.717594443942245	0
peak_101696	0	0	0	0	0	0.776145176973932	0	0
peak_101697	0	0	0	0	0.921147873931724	0.776145176973932	0	0
peak_101698	0	0	0	0	0	0.776145176973932	0	0
peak_101699	0	0	0	0	0	0	1.43518888788449	0
peak_1017	0	0	0	0	1.84229574786345	0	0	0
peak_10170	0	0	0	1.4580111421633	0	0.776145176973932	0	0
peak_101700	0	0	0	0	0	0	0	0.659955311222994
peak_101701	0	0	0	0	0	0.776145176973932	0	0
peak_101702	0	0	0	0	0	0.776145176973932	0	0
peak_101703	0	0	0	0	0	0.776145176973932	0	0
peak_101704	0	0	0	0	0	0	0	0.659955311222994
peak_101705	0	1.17917497231001	0	0	0	0	0	1.31991062244599
peak_101706	0	0	0	0	0	0	0.717594443942245	0.659955311222994
peak_101707	0	1.17917497231001	0	0	0	0	0.717594443942245	0
peak_101708	0	0	0	0	0	0	0.717594443942245	0
peak_101709	0	0	0	0	0	0	0	0.659955311222994
peak_10171	0	0	0	0	0	0.776145176973932	0.717594443942245	0
peak_101710	0	1.17917497231001	0	1.4580111421633	0	0.776145176973932	0.717594443942245	0
peak_101711	0	0	0	0	0	0	0.717594443942245	0
peak_101712	0	0	0	1.4580111421633	0	0	0.717594443942245	0
peak_101713	0	0	0	0	0	0	0	0.659955311222994
peak_101714	0	0	0	0	0	0	0	0.659955311222994
peak_101715	0	0	0	0	0	0	0	1.31991062244599
peak_101716	0	0	0	0	0	0	0	0.659955311222994
peak_101717	0	0	0	0	0	0	0	0.659955311222994
peak_101718	0	0	0	0	0	0	0.717594443942245	0
peak_101719	0	0	0	0	0	0	0	0.659955311222994
peak_10172	0.919198308727221	0	0	0	0	0.776145176973932	0.717594443942245	0
peak_101720	0.919198308727221	0	0	0	0	0.776145176973932	0	0
peak_101721	0	0	0	0	0	0.776145176973932	0	0
peak_101722	0	0	0	0	0	0	0	0.659955311222994
peak_101723	0	0	0	0	0	0	0	0.659955311222994
peak_101724	0	0	0	1.4580111421633	0	0	0.717594443942245	0
peak_101725	0	0	0	0	0	0	0.717594443942245	0
peak_101726	0	0	0	0	0	0.776145176973932	0	0
peak_101727	0	0	0	0	0	0	0.717594443942245	0
peak_101728	0	0	0	1.4580111421633	0	0	0.717594443942245	0
peak_101729	0	0	0	0	0	0	0.717594443942245	0
peak_10173	0	0	0	0	0.921147873931724	0	0	0
peak_101730	0	0	0	0	0	0	0.717594443942245	0
peak_101731	0	0	0	0	0	0.776145176973932	0	0
peak_101732	0	0	0	0	0	0	0	0.659955311222994
peak_101733	0	0	0	0	0	0	0.717594443942245	0
peak_101734	0	0	0	0	0	0	0.717594443942245	0
peak_101735	0	0	1.49556127951153	0	0	0.776145176973932	0	0
peak_101736	0	0	0	0	0	0.776145176973932	0	0
peak_101737	0	0	0	0	0	0	0	0.659955311222994
peak_101738	0	0	0	0	0	0	0.717594443942245	0
peak_101739	0	0	0	0	0	0	0	0.659955311222994
peak_10174	0	0	4.48668383853458	0	0.921147873931724	0.776145176973932	0	0.659955311222994
peak_101740	0	0	0	0	0	0.776145176973932	0	0
peak_101741	0	0	0	0	0	0	0.717594443942245	0
peak_101742	0	0	0	0	0.921147873931724	0	0	0.659955311222994
peak_101743	0	0	0	0	0	0	0.717594443942245	0
peak_101744	0	0	0	0	0	0.776145176973932	0	0
peak_101745	0	0	0	0	0	0	0.717594443942245	0
peak_101746	0	0	0	0	0	0	0.717594443942245	0
peak_101747	0	0	0	0	0	0	0	0.659955311222994
peak_101748	0	0	0	0	0	1.55229035394786	0	0.659955311222994
peak_101749	0	0	0	0	0	0	0	0.659955311222994
peak_10175	0	0	0	0	0	0	0.717594443942245	0
peak_101750	0	0	0	0	0.921147873931724	2.3284355309218	0	0
peak_101751	0	0	0	0	0	0.776145176973932	0	0
peak_101752	0	0	0	0	0	0.776145176973932	0	0
peak_101753	1.83839661745444	0	0	0	0	1.55229035394786	0	0
peak_101754	0.919198308727221	0	0	0	0	0.776145176973932	0	0
peak_101755	0	0	0	0	0	0.776145176973932	0	0
peak_101756	0	0	0	0	0	0	0.717594443942245	0
peak_101757	0	0	0	0	0	0.776145176973932	0	0
peak_101758	0	1.17917497231001	0	0	0	0	0.717594443942245	0
peak_101759	0	0	0	0	0	0	0	0.659955311222994
peak_10176	3.67679323490888	3.53752491693004	5.98224511804611	2.91602228432661	2.76344362179517	1.55229035394786	3.58797221971122	2.63982124489198
peak_101760	0	0	0	0	0	1.55229035394786	0	0
peak_101761	0	0	0	0	0	0	0	0.659955311222994
peak_101762	0	0	0	1.4580111421633	0	0	0.717594443942245	0
peak_101763	0	0	0	1.4580111421633	0	0	0.717594443942245	0.659955311222994
peak_101764	0	0	0	0	0	0.776145176973932	0	0
peak_101765	0	0	0	0	0	0	0.717594443942245	0.659955311222994
peak_101766	0	0	0	0	0	0	0.717594443942245	0
peak_101767	0	0	0	0	0	0	0	0.659955311222994
peak_101768	0	0	0	0	0	0	0.717594443942245	0
peak_101769	0	0	0	0	0	0.776145176973932	0	0
peak_10177	0	0	0	0	0	0	0.717594443942245	0
peak_101770	0	0	0	1.4580111421633	1.84229574786345	0	0	0
peak_101771	0	0	0	0	0	0	0.717594443942245	0
peak_101772	0	0	0	0	0	0.776145176973932	0	0
peak_101773	0	0	0	0	0	0	0.717594443942245	0
peak_101774	0	0	0	1.4580111421633	0	0.776145176973932	0	0
peak_101775	0	0	0	0	0	0	0.717594443942245	0
peak_101776	0	0	0	0	0	0	0.717594443942245	0
peak_101777	0	0	0	0	0	0	0.717594443942245	0
peak_101778	0	0	0	1.4580111421633	0	0	0.717594443942245	0
peak_101779	0	0	0	1.4580111421633	0	0.776145176973932	0	0
peak_10178	0	0	0	0	0	0	0.717594443942245	0
peak_101780	0	0	0	0	0	1.55229035394786	0	0
peak_101781	0	0	0	0	0	0	0	0.659955311222994
peak_101782	0	0	0	1.4580111421633	0	1.55229035394786	0	0
peak_101783	0	0	0	0	0	0	0	0.659955311222994
peak_101784	0	0	0	0	0	0.776145176973932	0	0
peak_101785	0	0	0	0	0	0	0	0.659955311222994
peak_101786	0	0	0	0	1.84229574786345	0	0	0
peak_101787	0	0	0	0	0.921147873931724	0	0.717594443942245	0
peak_101788	0	0	0	0	0	0	0.717594443942245	0
peak_101789	0	0	0	0	0	0.776145176973932	0	0
peak_10179	0	0	0	1.4580111421633	0.921147873931724	0	0.717594443942245	0
peak_101790	0	0	0	0	0	0	0.717594443942245	0
peak_101791	0	0	0	0	0	0	0	0.659955311222994
peak_101792	0	0	0	0	0	0.776145176973932	0	0
peak_101793	0	0	0	0	0	0	0	0.659955311222994
peak_101794	0	0	0	0	0	0.776145176973932	0	0
peak_101795	0	0	0	0	0	0.776145176973932	0	0
peak_101796	0	0	0	0	0	0	0	0.659955311222994
